Gender,AgeCategory,IncomeCat,Vicinity,TimeBrowse,RepeatCust,NoVisits,Sample,Tour,WeekDay,TimeofDay,WinePref,Purchase,Amount,Season,Hi Temp,Date,Month No
2,3,6,3,3,1,2,1,2,6,3,3,1,88.99,2,49,5/2/19 7:53 AM,5
2,4,4,2,1,2,0,2,1,2,2,2,1,75.6,2,43,5/2/19 3:51 PM,5
1,2,5,1,1,1,3,1,2,3,2,3,1,82.38,2,35,5/2/19 9:50 PM,5
1,3,4,2,5,1,2,2,2,4,5,3,2,0,2,48,5/3/19 7:47 PM,5
1,6,6,3,5,2,0,2,2,4,3,2,1,61.51,2,35,5/4/19 10:27 AM,5
1,2,9,3,2,1,4,1,1,6,1,3,1,57.24,2,41,5/5/19 6:07 AM,5
1,1,1,2,4,1,4,2,1,6,5,3,1,57.47,2,54,5/6/19 12:34 AM,5
2,4,2,3,4,1,3,1,2,4,3,1,2,0,2,37,5/6/19 2:05 PM,5
2,5,8,2,2,1,3,1,2,5,4,3,2,0,2,41,5/6/19 2:20 PM,5
2,4,8,3,1,1,2,2,2,2,4,3,1,44.32,2,36,5/6/19 11:29 PM,5
2,3,4,3,5,2,0,1,1,1,3,2,2,0,2,47,5/7/19 5:33 PM,5
1,1,3,2,5,2,0,1,2,3,2,3,2,0,2,35,5/7/19 9:04 PM,5
2,3,3,2,2,1,2,2,2,3,3,3,1,93.24,2,52,5/8/19 12:32 AM,5
1,1,7,3,4,2,0,1,1,6,2,1,1,82.07,2,51,5/8/19 3:35 AM,5
1,5,4,4,2,2,0,2,2,3,4,3,1,45.8,2,35,5/8/19 11:42 PM,5
1,5,4,1,3,2,0,1,1,3,1,2,2,0,2,43,5/9/19 3:32 AM,5
2,5,5,4,1,1,1,2,2,1,2,3,2,0,2,47,5/9/19 11:52 AM,5
2,3,4,2,2,2,0,1,1,1,2,3,1,11.77,2,45,5/9/19 10:07 PM,5
2,2,6,1,2,1,2,2,1,4,3,2,2,0,2,41,5/10/19 6:14 AM,5
1,4,9,4,2,1,2,2,2,1,1,3,1,42.22,2,43,5/10/19 11:16 AM,5
1,4,5,2,3,1,4,2,2,6,5,1,2,0,2,35,5/10/19 5:19 PM,5
2,3,5,3,1,2,0,2,1,5,3,1,2,0,2,52,5/10/19 5:48 PM,5
1,4,8,4,1,2,0,2,2,3,3,3,2,0,2,54,5/11/19 4:37 AM,5
1,6,2,2,2,1,1,2,2,3,2,2,1,55.65,2,50,5/11/19 10:33 AM,5
1,3,7,3,3,1,3,1,2,3,3,3,2,0,2,45,5/11/19 1:21 PM,5
2,4,3,4,3,2,0,2,1,2,4,1,2,0,2,49,5/11/19 10:43 PM,5
2,3,3,2,4,1,4,1,1,2,1,3,2,0,2,41,5/12/19 6:12 PM,5
2,3,7,4,3,2,0,2,2,2,5,1,1,45.72,2,37,5/13/19 2:13 AM,5
2,4,7,1,5,2,0,1,2,4,5,3,1,16.5,2,46,5/13/19 2:28 AM,5
1,1,5,2,5,2,0,1,2,5,5,1,1,54.84,2,55,5/14/19 1:50 AM,5
1,4,4,2,1,1,2,1,1,6,4,3,1,60.03,2,48,5/14/19 3:56 PM,5
1,3,1,4,1,1,4,1,2,6,5,2,1,16.8,2,53,5/14/19 7:24 PM,5
1,5,7,2,3,2,0,1,2,3,5,1,2,0,2,45,5/15/19 2:52 AM,5
1,6,8,1,5,2,0,1,1,7,3,1,2,0,2,40,5/15/19 8:02 PM,5
1,3,1,1,4,1,4,1,2,7,3,1,2,0,2,47,5/16/19 12:25 PM,5
2,4,4,1,1,2,0,2,2,5,1,3,1,99.33,2,47,5/16/19 9:01 PM,5
2,1,5,4,4,1,1,1,1,2,4,1,2,0,2,48,5/17/19 7:36 AM,5
2,1,7,3,1,2,0,1,2,6,1,3,1,96.19,2,44,5/17/19 7:55 PM,5
1,6,4,3,2,1,2,2,1,3,2,1,1,48.81,2,38,5/18/19 7:24 PM,5
2,3,6,2,3,1,2,2,1,1,2,2,1,54.07,2,50,5/19/19 8:55 AM,5
2,6,9,3,3,2,0,2,2,1,4,1,2,0,2,55,5/19/19 7:29 PM,5
2,4,3,1,5,1,3,1,1,2,4,3,2,0,2,50,5/20/19 4:06 PM,5
2,3,5,1,4,1,4,2,2,3,4,1,1,83.52,2,43,5/21/19 8:00 AM,5
1,5,8,2,5,2,0,1,2,4,4,2,1,97.18,2,42,5/22/19 3:44 AM,5
2,6,4,3,3,2,0,2,1,2,1,2,1,56.44,2,37,5/23/19 2:28 AM,5
1,6,1,4,2,1,2,2,2,1,2,1,1,45.62,2,47,5/23/19 7:50 PM,5
1,1,1,1,1,2,0,1,1,6,1,3,2,0,2,43,5/24/19 7:13 AM,5
2,1,2,1,5,2,0,1,2,5,5,3,2,0,2,40,5/25/19 12:40 AM,5
1,1,1,3,4,1,3,2,1,3,5,3,1,49.19,2,37,5/25/19 3:53 AM,5
1,6,5,2,1,2,0,2,2,3,1,1,1,65.44,2,47,5/25/19 11:16 AM,5
1,1,7,1,2,2,0,1,1,7,2,2,1,55.65,2,40,5/25/19 5:46 PM,5
1,3,5,3,5,2,0,2,1,4,3,2,1,36.21,2,37,5/25/19 6:07 PM,5
2,4,7,4,1,1,3,2,1,5,5,3,1,22.17,2,43,5/26/19 3:32 PM,5
1,1,2,1,2,2,0,1,2,3,5,1,1,77.07,2,49,5/26/19 10:39 PM,5
1,3,8,1,3,2,0,2,2,7,4,3,2,0,2,53,5/27/19 6:43 AM,5
2,4,2,3,4,1,1,2,2,5,5,3,2,0,2,50,5/28/19 4:19 AM,5
2,5,3,2,1,2,0,2,2,5,1,2,2,0,2,53,5/29/19 12:08 AM,5
1,6,3,3,1,1,1,1,1,7,4,3,2,0,2,35,5/29/19 3:48 PM,5
1,4,8,1,2,1,3,2,1,5,4,2,2,0,2,42,5/30/19 12:21 PM,5
1,1,6,2,4,1,2,1,1,4,5,2,2,0,2,43,5/30/19 6:43 PM,5
2,1,8,3,5,1,1,1,2,1,1,3,1,73.39,2,52,5/31/19 5:52 PM,5
2,5,5,1,1,1,4,1,2,4,2,3,2,0,2,47,5/31/19 6:15 PM,5
2,6,2,2,2,2,0,1,1,3,2,1,1,76.31,2,43,6/1/19 6:57 AM,6
2,5,6,1,2,1,4,2,2,6,2,3,2,0,2,49,6/1/19 9:35 AM,6
2,2,3,4,5,1,3,1,2,1,5,3,1,26.75,2,44,6/2/19 2:15 AM,6
2,1,9,4,3,1,3,2,1,6,2,3,2,0,2,35,6/2/19 9:35 AM,6
1,1,7,1,1,1,1,1,2,1,5,3,1,44.26,2,54,6/3/19 2:54 AM,6
1,3,5,3,4,2,0,2,2,2,3,3,1,35.37,2,40,6/3/19 10:37 AM,6
2,4,5,1,4,1,3,1,1,1,4,1,1,91.84,2,39,6/4/19 9:38 AM,6
1,1,6,4,2,2,0,2,1,2,3,2,2,0,2,54,6/4/19 11:12 AM,6
2,1,8,1,4,1,1,1,1,5,3,2,1,44.3,2,53,6/4/19 8:12 PM,6
2,6,2,4,3,1,3,1,2,3,1,2,1,28.56,2,43,6/5/19 7:17 PM,6
1,3,5,3,4,1,3,2,1,7,1,1,1,44.29,2,47,6/6/19 3:44 AM,6
1,3,3,4,5,1,4,1,2,1,2,2,2,0,2,45,6/6/19 1:32 PM,6
1,2,3,1,1,1,3,1,1,6,2,2,1,83.89,2,43,6/7/19 4:52 AM,6
2,4,6,1,5,2,0,1,1,1,1,2,1,39.19,2,44,6/7/19 10:00 AM,6
2,3,7,2,4,1,3,1,1,6,4,2,1,90.43,2,35,6/8/19 12:07 AM,6
1,2,7,1,1,2,0,2,2,2,3,2,1,35.11,2,38,6/8/19 2:51 PM,6
2,2,5,4,3,1,1,2,2,2,5,1,1,69.42,2,37,6/9/19 11:52 AM,6
1,1,3,2,3,2,0,1,1,5,5,3,2,0,2,39,6/10/19 3:27 AM,6
2,3,2,3,2,1,2,2,2,5,4,2,1,82.37,2,36,6/10/19 4:46 PM,6
1,5,8,1,4,2,0,1,1,4,4,3,2,0,2,55,6/11/19 2:35 PM,6
2,4,1,2,4,1,2,1,1,5,3,2,2,0,2,45,6/12/19 8:26 AM,6
1,1,9,1,3,1,2,2,2,4,3,2,2,0,2,47,6/12/19 7:57 PM,6
2,3,1,1,5,2,0,1,1,5,2,3,1,81.08,2,53,6/13/19 7:40 PM,6
1,6,7,1,2,1,2,1,1,2,2,3,1,69.87,2,50,6/14/19 2:22 PM,6
2,6,7,4,1,2,0,2,2,2,5,3,1,19.65,2,55,6/15/19 2:19 PM,6
1,3,2,2,2,1,3,2,1,4,4,1,1,76.34,2,36,6/16/19 1:57 PM,6
2,1,3,3,5,1,4,1,2,2,2,1,1,26.55,2,47,6/16/19 3:17 PM,6
2,3,5,3,4,2,0,1,1,5,2,3,1,74.9,2,39,6/17/19 1:00 PM,6
2,2,6,4,4,1,1,1,1,2,2,2,2,0,2,47,6/18/19 4:26 AM,6
1,3,1,4,1,1,3,1,1,6,3,3,2,0,2,43,6/19/19 12:35 AM,6
2,2,4,2,2,2,0,1,2,2,1,1,1,23.91,2,54,6/20/19 12:17 AM,6
1,3,7,3,2,2,0,2,1,7,1,2,1,55.12,2,50,6/20/19 6:12 AM,6
2,1,6,3,4,2,0,1,2,4,5,3,2,0,2,36,6/21/19 4:06 AM,6
1,2,8,2,2,2,0,2,2,3,4,2,2,0,2,50,6/21/19 8:00 AM,6
2,2,4,4,2,2,0,1,1,1,4,3,2,0,2,42,6/21/19 2:13 PM,6
2,2,5,2,4,2,0,1,1,7,5,2,1,80.31,2,46,6/21/19 2:41 PM,6
1,4,3,1,2,1,4,2,2,6,5,2,1,78.04,2,38,6/21/19 11:32 PM,6
1,5,7,3,3,2,0,1,1,5,2,3,2,0,2,43,6/22/19 3:31 PM,6
2,1,4,2,5,2,0,1,2,7,2,3,2,0,2,55,6/23/19 6:21 AM,6
1,2,1,1,3,2,0,1,1,3,4,2,2,0,2,36,6/24/19 2:42 AM,6
1,5,7,1,5,1,3,2,1,4,1,3,2,0,2,50,6/24/19 4:39 AM,6
1,6,8,3,5,2,0,2,1,3,2,3,1,28.32,2,51,6/24/19 3:40 PM,6
1,6,5,1,4,1,3,2,1,3,2,3,1,67.18,2,41,6/25/19 12:53 AM,6
2,1,5,2,5,1,2,1,2,2,2,1,1,42.53,2,36,6/25/19 5:08 PM,6
2,3,4,2,3,2,0,1,1,4,1,1,1,95.72,2,42,6/26/19 2:25 AM,6
1,3,6,1,1,1,4,1,2,6,3,1,2,0,2,39,6/26/19 8:38 PM,6
1,6,2,1,4,2,0,1,2,4,5,1,1,49.29,2,47,6/26/19 11:15 PM,6
1,5,3,2,1,1,2,1,2,5,3,2,2,0,2,36,6/27/19 2:46 PM,6
1,4,4,4,5,1,3,1,2,4,1,3,2,0,2,38,6/28/19 6:01 AM,6
1,6,8,3,3,2,0,1,1,1,1,2,1,91.55,2,40,6/28/19 8:06 AM,6
2,3,9,3,3,2,0,1,1,3,1,2,2,0,2,50,6/28/19 9:17 AM,6
1,5,3,2,2,2,0,2,2,1,1,1,2,0,2,53,6/29/19 12:28 AM,6
2,2,2,2,1,1,1,1,2,6,3,2,2,0,2,38,6/29/19 9:04 AM,6
1,5,5,1,3,2,0,2,2,4,1,3,2,0,2,42,6/29/19 9:01 PM,6
2,6,7,1,4,1,2,2,1,6,5,3,1,83.51,2,39,6/30/19 6:11 PM,6
1,1,5,1,2,2,0,1,1,2,4,1,1,51.13,2,45,6/30/19 9:50 PM,6
1,3,3,2,2,1,4,1,1,5,5,2,2,0,3,87,7/1/19 12:14 PM,7
2,2,1,3,4,2,0,1,1,4,4,2,1,34.7,3,74,7/1/19 6:24 PM,7
1,5,2,2,4,1,2,1,1,1,2,1,1,92.46,3,84,7/2/19 9:14 AM,7
1,5,6,4,1,2,0,1,2,2,1,3,2,0,3,87,7/3/19 8:13 AM,7
2,3,5,3,1,2,0,2,1,5,4,1,1,74.91,3,80,7/4/19 7:11 AM,7
2,4,6,2,1,1,4,1,2,2,5,1,2,0,3,71,7/5/19 3:07 AM,7
2,3,3,2,5,1,4,1,2,6,1,2,1,42.75,3,85,7/5/19 3:15 PM,7
2,1,4,1,1,1,3,1,2,7,1,3,2,0,3,92,7/6/19 1:26 AM,7
2,2,9,3,1,1,2,1,2,1,1,1,1,80.98,3,76,7/6/19 9:45 AM,7
2,3,6,4,5,1,4,1,2,6,2,2,1,89.01,3,86,7/6/19 8:35 PM,7
1,4,5,2,5,1,2,2,2,2,3,3,1,60.67,3,95,7/6/19 11:23 PM,7
1,1,8,4,5,1,1,2,2,4,4,3,1,82.42,3,83,7/7/19 9:21 AM,7
2,4,5,3,2,1,1,1,2,2,2,3,2,0,3,74,7/7/19 7:19 PM,7
1,4,9,2,1,1,2,2,2,6,3,3,2,0,3,88,7/8/19 12:25 AM,7
2,6,5,1,3,2,0,1,2,5,1,2,2,0,3,78,7/9/19 12:14 AM,7
1,6,4,1,3,2,0,2,1,1,2,1,1,28.16,3,92,7/9/19 7:17 AM,7
1,1,3,4,1,1,2,2,1,2,4,3,1,88.79,3,72,7/10/19 12:50 AM,7
2,3,1,1,4,2,0,2,1,3,4,3,2,0,3,77,7/10/19 4:43 AM,7
1,4,1,1,5,2,0,1,2,7,2,1,1,40.7,3,95,7/11/19 12:25 AM,7
1,6,6,2,4,1,2,1,2,7,3,3,1,70.57,3,78,7/11/19 5:42 PM,7
1,5,9,3,5,1,2,2,1,5,5,2,2,0,3,76,7/11/19 6:45 PM,7
1,3,1,4,2,2,0,1,1,5,5,3,2,0,3,74,7/11/19 8:38 PM,7
1,1,7,2,5,1,3,1,1,1,5,2,1,99.32,3,73,7/12/19 7:14 AM,7
1,3,1,1,4,2,0,1,2,4,5,2,1,54.99,3,88,7/13/19 12:50 AM,7
2,4,8,1,2,2,0,2,1,5,4,2,2,0,3,88,7/13/19 9:47 AM,7
2,6,5,4,5,2,0,2,2,5,4,2,1,78.58,3,81,7/14/19 8:16 AM,7
2,2,6,4,1,2,0,2,2,1,5,1,2,0,3,92,7/15/19 12:21 AM,7
2,1,8,4,2,2,0,1,2,4,4,2,1,38.05,3,87,7/15/19 12:34 AM,7
2,3,4,3,2,1,1,2,1,5,2,2,2,0,3,77,7/15/19 1:11 PM,7
2,1,5,4,4,1,3,2,2,3,1,1,1,93.58,3,81,7/15/19 7:37 PM,7
1,4,5,3,2,2,0,2,2,2,3,2,1,79.25,3,80,7/16/19 4:44 AM,7
2,5,9,1,2,2,0,1,2,7,4,1,2,0,3,75,7/16/19 6:57 AM,7
1,2,6,2,4,2,0,2,1,3,1,3,1,87.02,3,72,7/17/19 4:40 AM,7
1,2,7,2,5,2,0,2,2,5,5,1,2,0,3,93,7/18/19 3:18 AM,7
2,4,6,1,3,2,0,2,1,5,2,1,2,0,3,71,7/18/19 8:08 PM,7
1,2,5,2,3,2,0,2,1,6,4,1,1,38.82,3,77,7/19/19 7:33 PM,7
2,6,9,3,5,2,0,1,2,7,5,2,2,0,3,80,7/20/19 5:42 PM,7
1,5,4,3,5,1,2,2,1,2,2,1,2,0,3,71,7/20/19 5:55 PM,7
2,3,4,3,1,1,3,1,2,6,5,3,2,0,3,73,7/21/19 12:25 PM,7
1,6,7,3,5,2,0,1,2,6,4,3,2,0,3,72,7/22/19 5:33 AM,7
1,4,5,3,4,1,2,2,2,7,1,1,1,86.94,3,86,7/22/19 6:02 PM,7
1,4,4,3,5,1,3,2,2,4,5,1,2,0,3,76,7/23/19 5:41 AM,7
2,1,8,1,1,2,0,1,2,2,4,3,2,0,3,80,7/23/19 5:46 AM,7
1,5,5,2,1,2,0,1,1,7,2,1,1,99.51,3,89,7/23/19 9:40 PM,7
2,3,6,1,1,1,4,1,1,3,2,1,2,0,3,73,7/24/19 5:20 PM,7
1,1,1,4,5,2,0,1,2,3,2,2,2,0,3,72,7/25/19 10:21 AM,7
2,2,7,2,5,2,0,2,1,6,4,1,2,0,3,84,7/25/19 3:22 PM,7
2,3,1,2,2,2,0,2,2,1,3,3,1,48.86,3,80,7/26/19 12:50 AM,7
2,2,6,1,2,2,0,2,2,3,3,1,2,0,3,80,7/26/19 7:36 AM,7
1,4,7,3,4,2,0,1,2,5,5,1,2,0,3,75,7/27/19 2:29 AM,7
1,6,6,4,3,1,1,2,1,4,5,1,1,41.02,3,75,7/27/19 11:31 AM,7
2,6,1,4,2,1,1,1,1,6,3,3,1,49.98,3,79,7/27/19 2:39 PM,7
1,5,6,2,5,1,2,2,2,2,4,1,2,0,3,72,7/28/19 5:02 AM,7
2,1,8,4,5,2,0,1,2,5,5,2,1,70.48,3,76,7/28/19 3:35 PM,7
1,2,6,2,1,1,2,1,1,4,2,1,1,14.45,3,89,7/29/19 1:50 AM,7
1,3,8,4,1,1,1,2,2,6,3,3,1,13.12,3,73,7/29/19 2:44 PM,7
2,3,4,4,5,2,0,1,2,2,2,2,2,0,3,72,7/29/19 2:56 PM,7
2,5,4,4,2,1,1,2,2,4,5,3,1,63.42,3,90,7/29/19 4:34 PM,7
2,5,3,4,5,2,0,1,2,7,3,3,2,0,3,89,7/29/19 10:13 PM,7
1,3,9,3,1,1,2,1,1,4,1,1,1,87.59,3,82,7/30/19 9:32 AM,7
1,1,5,3,4,1,1,1,1,5,3,1,1,47.89,3,73,7/31/19 1:53 AM,7
2,3,6,1,3,2,0,2,2,4,3,2,2,0,3,77,7/31/19 10:10 AM,7
1,4,2,4,1,2,0,1,2,6,5,2,1,65.52,3,87,7/31/19 8:58 PM,7
1,5,4,4,3,1,3,1,1,6,3,2,1,47.81,3,92,8/1/19 1:53 PM,8
1,2,9,3,4,1,1,2,1,6,2,1,2,0,3,91,8/2/19 10:46 AM,8
1,5,6,2,5,1,2,2,1,1,1,1,2,0,3,73,8/3/19 6:34 AM,8
2,2,6,1,5,2,0,1,1,6,1,2,1,95.37,3,78,8/3/19 10:01 PM,8
1,3,5,1,3,2,0,2,1,1,4,1,1,43.83,3,80,8/4/19 5:28 PM,8
2,2,4,3,4,2,0,1,2,4,1,3,1,53.41,3,87,8/5/19 10:06 AM,8
2,3,7,1,5,2,0,1,1,6,3,2,1,34.04,3,79,8/5/19 6:54 PM,8
2,2,1,2,3,2,0,2,2,6,2,2,2,0,3,80,8/6/19 1:39 PM,8
1,1,7,2,1,2,0,2,2,5,2,2,1,48.92,3,80,8/6/19 4:53 PM,8
1,2,8,2,5,1,4,2,1,7,5,3,1,48,3,88,8/7/19 11:49 AM,8
1,5,6,2,1,2,0,2,1,5,1,2,1,31.82,3,95,8/7/19 8:54 PM,8
1,4,6,2,2,2,0,2,1,5,4,1,1,12.41,3,95,8/8/19 7:33 PM,8
2,6,6,2,4,1,4,1,1,5,3,1,2,0,3,86,8/9/19 12:11 PM,8
2,4,7,1,5,1,2,2,1,4,2,2,1,81.44,3,79,8/10/19 3:44 AM,8
2,2,2,2,5,2,0,1,1,3,4,1,2,0,3,94,8/10/19 3:25 PM,8
2,6,2,3,3,2,0,2,2,2,2,3,2,0,3,90,8/11/19 3:38 AM,8
1,1,5,4,3,1,1,1,2,5,3,2,1,99.42,3,82,8/12/19 12:18 AM,8
1,6,4,4,2,1,1,2,2,1,3,2,1,30.68,3,85,8/12/19 10:32 PM,8
2,4,8,1,1,2,0,1,1,4,3,1,1,88.86,3,92,8/13/19 5:03 AM,8
1,4,4,2,5,1,1,1,2,3,3,3,1,84.77,3,76,8/13/19 10:21 AM,8
1,4,1,3,1,1,4,1,2,4,2,3,2,0,3,71,8/14/19 3:12 AM,8
1,6,2,2,3,2,0,2,2,2,3,1,2,0,3,83,8/14/19 4:46 AM,8
1,6,6,3,4,1,3,1,2,7,1,2,1,77.94,3,81,8/14/19 7:50 AM,8
2,1,5,3,3,1,2,1,1,4,4,3,1,82.8,3,84,8/15/19 7:14 AM,8
2,6,6,2,3,1,4,1,1,5,2,3,1,95.61,3,73,8/16/19 1:20 AM,8
2,3,7,2,4,2,0,2,1,5,5,1,2,0,3,87,8/16/19 5:48 PM,8
1,2,9,1,1,2,0,1,1,5,5,3,1,28.28,3,83,8/16/19 10:04 PM,8
1,2,3,2,2,2,0,1,2,7,4,3,2,0,3,82,8/17/19 3:22 PM,8
2,1,3,2,5,2,0,1,1,3,1,3,1,79.03,3,84,8/18/19 7:30 AM,8
1,3,8,3,2,1,3,1,1,7,1,3,1,25.33,3,80,8/19/19 5:36 AM,8
2,4,5,2,1,1,3,1,1,1,5,1,2,0,3,70,8/19/19 11:25 PM,8
2,6,4,4,3,1,2,2,1,7,3,3,1,11.45,3,85,8/20/19 6:18 AM,8
2,6,7,1,2,1,1,1,1,3,2,2,1,72.17,3,93,8/20/19 9:48 PM,8
2,1,2,1,1,1,4,2,1,3,2,2,1,18.16,3,87,8/21/19 4:43 AM,8
1,2,6,3,4,1,2,1,2,3,2,3,1,97.38,3,93,8/21/19 5:13 AM,8
1,3,7,1,4,2,0,2,1,7,5,1,1,84.48,3,84,8/22/19 2:32 AM,8
1,5,4,2,2,2,0,2,1,3,5,3,1,47.51,3,80,8/22/19 11:03 AM,8
1,1,7,4,4,1,2,2,1,7,2,2,2,0,3,84,8/23/19 3:54 AM,8
1,5,8,2,4,2,0,2,2,4,5,3,1,34.34,3,82,8/23/19 8:38 PM,8
1,5,4,3,5,1,2,1,2,1,4,2,1,69.22,3,82,8/24/19 4:27 PM,8
1,1,9,3,3,2,0,1,1,7,5,3,2,0,3,87,8/24/19 11:41 PM,8
1,2,3,1,4,2,0,2,2,7,5,1,2,0,3,70,8/25/19 2:19 AM,8
2,1,3,3,2,1,1,1,1,6,1,3,1,84.94,3,91,8/26/19 1:56 AM,8
1,3,3,1,1,1,3,1,1,4,2,3,1,87.51,3,78,8/26/19 8:39 AM,8
1,1,4,3,1,2,0,1,2,2,5,1,1,14.32,3,82,8/26/19 9:12 PM,8
1,5,8,2,5,1,2,1,2,2,4,3,1,84.45,3,79,8/26/19 11:59 PM,8
2,1,3,4,5,2,0,1,1,4,1,1,1,99.39,3,92,8/27/19 5:05 PM,8
2,3,7,2,2,1,4,1,1,7,1,3,1,92.95,3,84,8/28/19 11:00 AM,8
1,2,7,2,3,1,4,1,1,7,4,1,1,87.48,3,79,8/28/19 12:47 PM,8
1,4,9,4,5,2,0,1,2,2,4,2,1,66.26,3,80,8/28/19 1:47 PM,8
2,3,8,2,1,2,0,2,2,3,4,2,2,0,3,85,8/28/19 8:09 PM,8
1,6,4,1,3,1,1,1,1,6,2,3,1,46.37,3,88,8/29/19 2:49 AM,8
2,2,1,1,5,2,0,1,1,7,4,1,2,0,3,71,8/29/19 11:31 AM,8
1,4,4,1,4,2,0,2,2,4,1,3,2,0,3,76,8/29/19 4:56 PM,8
1,5,4,1,4,2,0,2,1,1,4,1,2,0,3,90,8/30/19 5:08 AM,8
1,6,4,3,1,2,0,1,2,7,5,2,2,0,3,76,8/30/19 11:44 PM,8
1,4,6,4,5,1,4,1,2,5,4,2,1,32.81,3,83,8/31/19 2:44 PM,8
2,5,3,1,4,2,0,1,1,1,5,1,1,63.61,3,75,8/31/19 7:44 PM,8
2,1,8,3,4,2,0,1,2,2,2,3,2,0,3,85,9/1/19 9:34 AM,9
2,1,4,2,3,2,0,1,2,3,2,3,2,0,3,73,9/1/19 4:40 PM,9
2,5,3,2,3,2,0,2,2,2,3,1,2,0,3,71,9/2/19 10:56 AM,9
2,1,3,2,3,2,0,1,1,6,1,1,2,0,3,94,9/2/19 6:08 PM,9
2,5,1,2,2,1,2,2,1,4,2,1,1,42.7,3,74,9/2/19 8:25 PM,9
2,3,4,4,3,1,2,1,2,4,4,2,1,65.73,3,80,9/3/19 3:02 AM,9
1,5,7,1,3,2,0,2,1,5,4,3,1,93.52,3,78,9/3/19 5:28 PM,9
2,3,7,3,4,2,0,1,1,3,2,2,1,57.92,3,80,9/4/19 1:42 AM,9
1,6,9,4,1,2,0,1,1,6,2,3,1,54.77,3,85,9/4/19 3:35 AM,9
2,4,7,4,3,2,0,1,2,7,1,1,1,93.59,3,90,9/4/19 8:29 AM,9
1,4,6,1,3,1,3,2,2,6,4,2,1,34.7,3,70,9/4/19 5:49 PM,9
2,4,9,3,3,1,1,1,2,5,1,1,2,0,3,83,9/5/19 11:19 AM,9
1,4,4,1,1,2,0,1,2,5,3,3,2,0,3,82,9/6/19 5:13 AM,9
2,1,8,1,3,1,1,1,1,2,1,1,2,0,3,95,9/6/19 6:57 PM,9
1,5,8,2,5,2,0,1,1,3,1,1,2,0,3,79,9/7/19 9:07 AM,9
1,6,7,4,1,2,0,1,2,3,4,2,2,0,3,74,9/8/19 2:06 AM,9
1,5,4,3,5,2,0,1,2,3,2,3,1,29.47,3,93,9/8/19 6:11 PM,9
1,1,7,2,5,2,0,2,1,7,2,1,2,0,3,81,9/8/19 8:42 PM,9
2,5,7,2,5,2,0,1,2,6,5,3,2,0,3,94,9/9/19 4:16 PM,9
2,1,6,2,4,2,0,1,1,2,5,1,1,94.6,3,78,9/9/19 7:30 PM,9
2,4,1,3,5,2,0,2,1,4,5,1,2,0,3,87,9/10/19 10:53 AM,9
2,5,7,2,2,2,0,2,1,2,2,3,1,24.95,3,78,9/10/19 9:09 PM,9
2,1,4,2,4,1,2,2,1,5,1,2,2,0,3,85,9/11/19 2:06 PM,9
2,4,2,3,2,1,2,1,2,7,1,1,1,31.27,3,73,9/12/19 4:40 AM,9
2,2,7,3,2,2,0,2,1,7,5,2,1,71.29,3,87,9/13/19 3:04 AM,9
1,5,3,3,4,1,4,2,2,4,3,2,2,0,3,73,9/13/19 6:47 AM,9
2,6,8,4,3,1,4,1,2,1,3,1,1,21.72,3,94,9/13/19 9:48 AM,9
1,3,4,2,2,1,4,2,1,1,3,1,2,0,3,89,9/13/19 1:32 PM,9
2,5,2,2,3,1,3,1,1,5,3,1,1,55.52,3,84,9/14/19 2:38 AM,9
2,2,8,4,3,2,0,2,2,7,5,2,2,0,3,81,9/15/19 2:02 AM,9
2,5,4,3,3,1,4,1,2,7,2,1,2,0,3,85,9/15/19 7:30 AM,9
1,6,6,3,5,2,0,1,2,6,2,2,2,0,3,77,9/15/19 7:44 AM,9
1,3,7,4,1,1,3,1,2,4,3,3,2,0,3,80,9/15/19 10:14 PM,9
2,2,6,1,4,1,2,2,1,3,5,1,2,0,3,83,9/16/19 7:37 PM,9
1,5,1,4,1,1,1,2,2,6,2,2,1,69.71,3,75,9/17/19 8:49 AM,9
1,3,6,2,2,2,0,1,2,3,4,3,1,25.43,3,80,9/18/19 2:13 AM,9
1,5,4,4,4,1,2,2,1,5,5,3,2,0,3,94,9/18/19 12:40 PM,9
1,1,9,3,1,2,0,2,1,4,2,2,1,70.41,3,91,9/19/19 10:57 AM,9
2,6,7,2,5,2,0,2,1,5,5,2,1,96.75,3,73,9/20/19 7:27 AM,9
2,4,7,4,4,2,0,1,1,1,2,2,2,0,3,92,9/21/19 5:23 AM,9
1,1,1,1,5,2,0,2,1,2,2,2,2,0,3,72,9/22/19 3:04 AM,9
1,2,2,4,2,2,0,1,2,2,5,2,2,0,3,90,9/22/19 6:07 AM,9
2,3,5,1,5,2,0,2,1,7,4,1,2,0,3,90,9/22/19 5:44 PM,9
1,3,2,1,2,2,0,1,1,2,1,3,1,64.93,3,73,9/23/19 4:34 AM,9
